@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-40,42-50,52-76,79-84,86-106,108-119,121-125,127-145,148-158,160-186'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_v_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_luv_u_correlation numeric
@attribute haralick_bgr_gr_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.061728,-0.30303,0.46145,-0.996136,-0.99245,-0.106061,-0.919459,0.166044,-0.49134,-0.395821,-0.869493,0.651828,ULCER
-0.020576,-0.151515,0.291688,-0.968281,-0.989835,-0.015152,-0.906809,-0.136051,-0.621589,-0.562189,-0.817005,0.669763,ULCER
0.27572,-0.30303,0.635122,-0.997707,-0.996607,-0.166667,-0.961038,0.02162,-0.601225,-0.495665,-0.92479,0.599113,ULCER
-0.08642,0,0.231356,-0.985755,-0.992285,-0.030303,-0.953533,-0.236211,-0.728604,-0.752761,-0.898363,0.773819,ULCER
0.127572,-0.212121,0.655801,-0.990554,-0.992706,-0.19697,-0.939563,-0.02625,-0.560466,-0.475395,-0.84445,0.746521,ULCER
0.037037,-0.030303,0.30748,-0.973312,-0.985199,0,-0.896772,-0.260523,-0.744246,-0.700512,-0.868434,0.446239,ULCER
0.09465,-0.060606,0.653249,-0.97479,-0.960731,-0.287879,-0.958589,-0.097318,-0.643238,-0.585273,-0.890667,0.577354,ULCER
0.283951,-0.242424,0.691522,-0.995813,-0.9921,-0.181818,-0.966024,-0.525109,-0.830922,-0.782244,-0.913226,0.630468,ULCER
0.283951,0,0.00045,-0.995223,-0.998951,0.136364,-0.985992,0.142299,-0.622121,-0.523373,-0.951584,0.671303,NON_ULCER
0.308642,0,0.045169,-0.987016,-0.996248,0.136364,-0.978625,0.118251,-0.608017,-0.495092,-0.918519,0.782071,NON_ULCER
0.316872,0,0.081786,-0.980196,-0.995519,0.136364,-0.984707,0.183083,-0.57817,-0.421385,-0.923813,0.66832,NON_ULCER
0.382716,-0.242424,0.095582,-0.990243,-0.99832,0.151515,-0.993258,0.086187,-0.621054,-0.397786,-0.934848,0.239851,NON_ULCER
-0.069959,-0.363636,0.151763,-0.990371,-0.994638,0.106061,-0.943582,-0.075177,-0.620318,-0.543217,-0.862082,0.687548,NON_ULCER
0.670782,-0.484848,-0.449499,-0.99992,-0.999834,0.348485,-0.99626,0.250821,-0.701332,-0.250395,-0.991123,0.617623,NON_ULCER
-0.168724,-0.333333,-0.001367,-0.997781,-0.9941,0.136364,-0.947771,-0.182991,-0.724107,-0.706673,-0.913185,0.835234,NON_ULCER
0.662551,-0.484848,-0.474555,-0.998614,-0.999745,0.348485,-0.994555,0.119572,-0.696355,-0.258457,-0.956959,0.512637,NON_ULCER
-0.053498,-0.333333,-0.087355,-0.997632,-0.98587,0.151515,-0.865146,-0.147535,-0.609479,-0.512947,-0.827348,0.330405,NON_ULCER
0.703704,-0.484848,-0.47902,-0.999326,-0.999868,0.363636,-0.993666,0.299181,-0.672355,-0.185279,-0.98192,0.449395,NON_ULCER
0.580247,-0.484848,-0.478343,-0.998887,-0.999825,0.363636,-0.993927,0.180352,-0.705023,-0.293364,-0.975975,0.613143,NON_ULCER
0.415638,0.090909,-0.053639,-0.99921,-0.99966,0.151515,-0.992486,0.298124,-0.557412,-0.412705,-0.965184,0.648734,NON_ULCER
0.185185,0.060606,-0.083495,-0.996682,-0.99906,0.151515,-0.977082,0.164937,-0.590218,-0.513993,-0.957692,0.679195,NON_ULCER
0.407407,0.090909,-0.049308,-0.998163,-0.999183,0.151515,-0.992648,0.252231,-0.627925,-0.510845,-0.985748,0.524969,NON_ULCER
0.193416,-0.030303,-0.011479,-0.997147,-0.9985,0.136364,-0.982521,0.163704,-0.582905,-0.508414,-0.947023,0.760444,NON_ULCER
0.481481,0.060606,-0.058677,-0.996421,-0.998337,0.166667,-0.994366,0.307021,-0.591255,-0.391266,-0.97622,0.515566,NON_ULCER
0.111111,-0.030303,0.011569,-0.976207,-0.994065,0.136364,-0.974554,0.125122,-0.585218,-0.500517,-0.920678,0.730564,NON_ULCER
0.26749,-0.242424,0.130584,-0.995006,-0.998416,0.121212,-0.981977,0.237432,-0.607955,-0.46269,-0.953864,0.582584,NON_ULCER
0.341564,-0.393939,0.302268,-0.991131,-0.998566,0.136364,-0.981621,-0.059332,-0.652551,-0.410621,-0.924872,0.443631,NON_ULCER
-0.27572,-0.30303,0.103502,-0.994788,-0.992496,0.060606,-0.945903,-0.049731,-0.676569,-0.712759,-0.920515,0.690619,NON_ULCER
-0.193416,-0.333333,0.100161,-0.996224,-0.998944,0.060606,-0.961459,0.017127,-0.653251,-0.679299,-0.922754,0.735418,NON_ULCER
-0.349794,-0.30303,-0.015244,-0.996151,-0.964495,0.060606,-0.94666,-0.003309,-0.659973,-0.72526,-0.923935,0.714227,NON_ULCER
0.514403,-0.424242,-0.434416,-0.997527,-0.997264,0.348485,-0.89087,-0.256118,-0.74924,-0.467568,-0.903412,-0.01473,NON_ULCER
0.465021,-0.454545,-0.528049,-0.998653,-0.99985,0.378788,-0.976023,0.072181,-0.73905,-0.444987,-0.969175,0.245914,NON_ULCER
0.604938,-0.484848,-0.475055,-0.999043,-0.999888,0.348485,-0.994763,0.34296,-0.618801,-0.097999,-0.949467,0.572327,NON_ULCER
0.415638,0.090909,-0.054204,-0.998651,-0.999622,0.151515,-0.990605,0.287025,-0.581614,-0.439838,-0.964044,0.685753,NON_ULCER
0.465021,0.030303,-0.076817,-0.994979,-0.997987,0.181818,-0.994686,0.266149,-0.602096,-0.405777,-0.96213,0.451164,NON_ULCER
0.547325,-0.151515,-0.131571,-0.990247,-0.996796,0.227273,-0.989313,0.095348,-0.644235,-0.353043,-0.937088,0.252753,NON_ULCER
0.489712,-0.454545,-0.421603,-0.998337,-0.997974,0.363636,-0.9126,-0.475138,-0.824698,-0.626309,-0.914244,-0.397749,NON_ULCER
0.596708,-0.454545,-0.51178,-0.999423,-0.99991,0.363636,-0.99569,0.274957,-0.664718,-0.204693,-0.974061,0.489289,NON_ULCER
0.316872,0.060606,0.014446,-0.992853,-0.99713,0.136364,-0.975145,-0.033963,-0.690475,-0.586775,-0.945965,0.671308,NON_ULCER
0.407407,0.121212,-0.030256,-0.994245,-0.999236,0.151515,-0.988527,0.185814,-0.594091,-0.460053,-0.953294,0.591267,NON_ULCER
0.382716,-0.090909,0.072171,-0.993545,-0.999493,0.136364,-0.979903,-0.04515,-0.691664,-0.554391,-0.949467,0.687143,NON_ULCER
0.45679,-0.181818,-0.06529,-0.988735,-0.993653,0.181818,-0.99215,0.229064,-0.603855,-0.342737,-0.949467,0.315563,NON_ULCER
-0.069959,-0.363636,0.055866,-0.995431,-0.998173,0.151515,-0.927773,0.204239,-0.616595,-0.543455,-0.942096,0.763493,NON_ULCER
0.473251,-0.454545,-0.524105,-0.997906,-0.999539,0.378788,-0.962449,-0.188115,-0.786686,-0.552118,-0.952765,-0.087384,NON_ULCER
0.62963,-0.484848,-0.479726,-0.99954,-0.999908,0.363636,-0.995825,0.172248,-0.718498,-0.327464,-0.98359,0.603711,NON_ULCER
-0.654321,-0.515152,0.023675,-0.930055,-0.946232,-0.090909,-0.940467,-0.170509,-0.620948,-0.852373,-0.709911,0.75928,ULCER
-0.506173,0.121212,0.22383,-0.917142,-0.947068,-0.106061,-0.814354,-0.477621,-0.757176,-0.826203,-0.700098,0.570308,ULCER
-0.728395,-0.393939,0.005557,-0.93527,-0.980221,-0.181818,-0.987999,0.053947,-0.634542,-0.865687,-0.867253,0.646651,ULCER
-0.654321,-0.424242,0.04998,-0.975199,-0.99349,-0.030303,-0.974666,-0.415156,-0.820769,-0.914513,-0.913918,0.6162,ULCER
-0.744856,-0.484848,0.001294,-0.954856,-0.960243,0.075758,-0.956677,-0.07112,-0.625826,-0.852733,-0.806947,0.729748,ULCER
-0.613169,-0.424242,0.03111,-0.954543,-0.939732,0.090909,-0.982145,-0.211549,-0.75686,-0.886764,-0.907281,0.746865,ULCER
-0.753086,-0.454545,-0.010006,-0.955323,-0.975734,-0.060606,-0.958285,-0.049627,-0.640029,-0.861133,-0.831867,0.711188,ULCER
-0.753086,-0.424242,-0.040441,-0.952776,-0.970441,-0.030303,-0.986553,0.070684,-0.610942,-0.861088,-0.839726,0.66727,ULCER
-0.728395,-0.454545,0.009605,-0.957097,-0.979189,-0.060606,-0.970533,0.077643,-0.600565,-0.834125,-0.846975,0.667114,ULCER
-0.646091,-0.454545,0.018374,-0.964909,-0.98206,-0.060606,-0.987479,0.132961,-0.636978,-0.844557,-0.9061,0.608098,ULCER
-0.539095,-0.484848,0.17937,-0.957893,-0.933025,-0.045455,-0.786378,-0.093963,-0.603261,-0.732688,-0.776081,0.600666,ULCER
-0.63786,-0.393939,0.052036,-0.979129,-0.989391,-0.090909,-0.990664,0.134195,-0.632203,-0.82926,-0.907403,0.676214,ULCER
-0.703704,-0.636364,-0.015167,-0.967891,-0.958752,-0.090909,-0.932803,-0.068918,-0.648664,-0.853125,-0.783818,0.821703,ULCER
-0.703704,-0.545455,-0.007339,-0.924287,-0.964232,0.075758,-0.958079,-0.140172,-0.621026,-0.851497,-0.781986,0.720555,ULCER
-0.588477,-0.606061,-0.058543,-0.98172,-0.992803,-0.075758,-0.892386,-0.482122,-0.834915,-0.880799,-0.879306,0.681684,ULCER
-0.802469,-0.515152,-0.031277,-0.829434,-0.913755,-0.075758,-0.923819,-0.184182,-0.629173,-0.886463,-0.653799,0.666898,ULCER
-0.646091,-0.333333,0.009496,-0.938833,-0.982734,-0.181818,-0.980635,0.026817,-0.612841,-0.857969,-0.85744,0.646642,ULCER
-0.711934,-0.393939,0.004219,-0.956437,-0.985352,-0.166667,-0.986844,0.114639,-0.62054,-0.866425,-0.886595,0.584269,ULCER
-0.687243,-0.515152,-0.005427,-0.921628,-0.950814,-0.045455,-0.984064,0.10909,-0.619408,-0.847367,-0.852309,0.719665,ULCER
-0.695473,-0.393939,0.014906,-0.939766,-0.985229,-0.212121,-0.980949,-0.021035,-0.612209,-0.845958,-0.856096,0.699386,ULCER
-0.563786,-0.484848,0.073748,-0.967428,-0.98489,-0.030303,-0.990473,-0.623036,-0.913092,-0.955115,-0.942381,0.568829,ULCER
-0.613169,-0.363636,-0.000363,-0.932665,-0.960608,-0.19697,-0.966688,-0.07525,-0.62246,-0.847512,-0.811874,0.732509,ULCER
-0.8107,-0.515152,-0.050034,-0.969492,-0.989381,-0.121212,-0.986735,0.081607,-0.63434,-0.88433,-0.854182,0.633504,ULCER
-0.679012,-0.484848,0.015442,-0.974223,-0.985024,0,-0.948581,-0.179042,-0.760542,-0.88962,-0.917257,0.649176,ULCER
-0.802469,-0.606061,-0.050972,-0.962768,-0.990452,0.015152,-0.982178,0.080073,-0.643306,-0.874164,-0.873931,0.69693,ULCER
-0.695473,-0.636364,0.047404,-0.973254,-0.967982,-0.227273,-0.976638,-0.313011,-0.741115,-0.876625,-0.836632,0.738736,ULCER
-0.720165,-0.515152,0.001037,-0.93129,-0.976901,-0.030303,-0.972607,0.055004,-0.621766,-0.845692,-0.871569,0.753683,ULCER
-0.720165,-0.272727,0.037679,-0.782947,-0.933714,-0.272727,-0.952663,-0.103448,-0.605703,-0.85036,-0.756861,0.714703,ULCER
-0.530864,-0.424242,0.168179,-0.983732,-0.98794,-0.257576,-0.960987,-0.269492,-0.754481,-0.854757,-0.911393,0.692309,ULCER
-0.604938,-0.424242,0.080796,-0.969906,-0.973789,-0.272727,-0.969845,0.034231,-0.611265,-0.829533,-0.862326,0.611373,ULCER
-0.514403,-0.363636,0.087463,-0.971679,-0.976853,-0.090909,-0.971976,-0.667043,-0.917732,-0.957299,-0.933056,0.509793,ULCER
-0.777778,-0.575758,-0.017795,-0.936373,-0.939822,0.151515,-0.957887,-0.080209,-0.666903,-0.8696,-0.830768,0.776982,ULCER
-0.761317,-0.515152,0.014947,-0.978881,-0.984122,-0.045455,-0.987297,0.059673,-0.625523,-0.854777,-0.881586,0.541059,ULCER
-0.679012,-0.545455,-0.000932,-0.963203,-0.974147,-0.045455,-0.991361,0.122039,-0.621852,-0.847939,-0.885333,0.536985,ULCER
-0.744856,-0.636364,-0.084598,-0.988391,-0.992147,0.242424,-0.988002,0.06901,-0.642848,-0.862121,-0.902557,0.679488,ULCER
-0.489712,-0.30303,0.220599,-0.748783,-0.921285,-0.454545,-0.93905,-0.455689,-0.76723,-0.87087,-0.782556,0.753797,ULCER
-0.506173,-0.424242,0.243643,-0.931663,-0.989322,-0.045455,-0.957345,-0.049819,-0.638199,-0.776104,-0.866764,0.720709,ULCER
-0.580247,-0.393939,0.123944,-0.938172,-0.980177,-0.227273,-0.981777,-0.094292,-0.631928,-0.827897,-0.847137,0.640599,ULCER
-0.539095,-0.333333,0.092779,-0.97847,-0.948572,0.212121,-0.741043,-0.529888,-0.831901,-0.873471,-0.822298,0.458528,ULCER
-0.728395,-0.424242,0.017378,-0.989437,-0.976989,-0.151515,-0.978579,0.037931,-0.618328,-0.85263,-0.856014,0.728177,ULCER
-0.802469,-0.545455,-0.040607,-0.971954,-0.957281,0.121212,-0.968128,-0.036681,-0.641202,-0.873294,-0.829587,0.756935,ULCER
-0.580247,-0.606061,0.161766,-0.943262,-0.926453,0.19697,-0.795886,-0.338419,-0.671846,-0.77435,-0.73076,0.656505,ULCER
-0.670782,-0.545455,0.017628,-0.98458,-0.984217,0,-0.988716,0.070259,-0.626796,-0.840044,-0.893477,0.644811,ULCER
-0.662551,-0.515152,0.04075,-0.969776,-0.974103,0.045455,-0.996917,-0.594372,-0.924149,-0.961836,-0.969216,0.325364,ULCER
-0.687243,-0.424242,0.006544,-0.93464,-0.946375,-0.136364,-0.989683,0.057927,-0.621253,-0.833683,-0.878614,0.710721,ULCER
-0.621399,-0.181818,0.135914,-0.858296,-0.886887,0.030303,-0.803016,-0.500461,-0.715306,-0.799859,-0.641828,0.630383,ULCER
-0.703704,-0.606061,0.004827,-0.965886,-0.971891,-0.030303,-0.974816,-0.055637,-0.643079,-0.84098,-0.813421,0.634334,ULCER
0.201646,0.272727,0.229353,-0.996933,-0.998156,-0.045455,-0.987336,0.011842,-0.596282,-0.599794,-0.956593,0.740715,NON_ULCER
0.028807,0.121212,0.301619,-0.979867,-0.991788,-0.121212,-0.975413,-0.283954,-0.719512,-0.740739,-0.928414,0.655955,NON_ULCER
0.144033,0.333333,0.213419,-0.992142,-0.994242,-0.090909,-0.981629,-0.005159,-0.6106,-0.646992,-0.944702,0.680235,NON_ULCER
0.061728,0.181818,0.440205,-0.989403,-0.994935,-0.333333,-0.992942,-0.62797,-0.877552,-0.896554,-0.946698,0.524642,NON_ULCER
-0.037037,0.090909,0.265063,-0.966371,-0.972277,-0.181818,-0.975555,0.179912,-0.470751,-0.557941,-0.790903,0.636211,NON_ULCER
-0.012346,0.151515,0.343133,-0.989927,-0.99093,-0.242424,-0.986118,-0.295141,-0.729301,-0.770689,-0.931305,0.701605,NON_ULCER
0.028807,0.181818,0.321784,-0.984102,-0.989377,-0.212121,-0.98963,0.292839,-0.427721,-0.52598,-0.90952,0.721236,NON_ULCER
0.061728,0.212121,0.294006,-0.992415,-0.991507,-0.212121,-0.981885,0.088654,-0.526629,-0.601913,-0.91909,0.688811,NON_ULCER
0.061728,-0.515152,0.345806,-0.945576,-0.977913,0.030303,-0.923922,-0.035813,-0.645919,-0.57486,-0.801165,0.654999,NON_ULCER
0.152263,0.30303,0.233942,-0.998178,-0.998784,-0.075758,-0.99137,0.301031,-0.562717,-0.590577,-0.98868,0.679202,NON_ULCER
0.292181,0.030303,0.074398,-0.996773,-0.99055,0.106061,-0.967764,-0.169037,-0.680923,-0.625189,-0.933708,0.553916,NON_ULCER
-0.045267,0.030303,0.268598,-0.989804,-0.974246,-0.272727,-0.977296,0.069818,-0.498911,-0.598479,-0.889364,0.513413,NON_ULCER
0.08642,0.030303,0.358859,-0.890176,-0.962527,-0.181818,-0.928062,-0.34914,-0.722452,-0.723524,-0.801735,0.614088,NON_ULCER
0.152263,0.272727,0.282637,-0.985328,-0.98343,-0.257576,-0.982675,-0.341497,-0.725138,-0.752028,-0.869737,0.640016,NON_ULCER
0.053498,0.242424,0.244247,-0.995539,-0.994412,-0.136364,-0.989172,-0.274528,-0.730188,-0.780852,-0.949874,0.646633,NON_ULCER
-0.069959,-0.606061,0.333771,-0.942497,-0.97721,0.045455,-0.845453,-0.027885,-0.648691,-0.558196,-0.648098,0.558124,NON_ULCER
-0.045267,0.181818,0.316331,-0.993998,-0.985905,-0.075758,-0.976209,-0.398767,-0.760816,-0.805613,-0.930654,0.587762,NON_ULCER
-0.514403,-0.484848,0.26609,-0.961914,-0.961501,-0.181818,-0.775461,-0.756451,-0.946195,-0.954928,-0.927641,-0.281932,NON_ULCER
0.144033,0.272727,0.214834,-0.99712,-0.995639,-0.075758,-0.995546,-0.061483,-0.660915,-0.68346,-0.955452,0.584248,NON_ULCER
0.358025,0.060606,0.041603,-0.994076,-0.991059,0.151515,-0.975851,-0.063737,-0.649524,-0.565986,-0.936233,0.556598,NON_ULCER
0.119342,0.30303,0.259251,-0.987269,-0.99806,-0.075758,-0.996367,-0.708392,-0.886515,-0.895896,-0.935663,0.411272,NON_ULCER
0.09465,0.181818,0.117891,-0.982895,-0.990687,0.060606,-0.978583,-0.01432,-0.618843,-0.597579,-0.914488,0.534881,NON_ULCER
0.415638,0.212121,0.162524,-0.9985,-0.997288,0.060606,-0.984713,-0.047529,-0.648483,-0.581669,-0.953091,0.601377,NON_ULCER
0.004115,0.121212,0.137749,-0.973243,-0.985575,0,-0.986165,-0.046031,-0.622205,-0.618946,-0.901824,0.651876,NON_ULCER
0.292181,0.484848,0.276135,-0.971582,-0.988562,-0.090909,-0.983056,0.061487,-0.466466,-0.50751,-0.888672,0.557672,NON_ULCER
-0.078189,-0.090909,0.106632,-0.970094,-0.9629,-0.136364,-0.969424,-0.021895,-0.576913,-0.647175,-0.872099,0.53775,NON_ULCER
0.325103,0.393939,0.270872,-0.988914,-0.984987,-0.075758,-0.977493,0.122883,-0.429976,-0.408085,-0.897508,0.622512,NON_ULCER
-0.341564,-0.212121,0.084449,-0.972449,-0.982206,0.045455,-0.926407,0.029418,-0.587284,-0.672212,-0.882075,0.249119,NON_ULCER
0.209877,0.333333,0.248555,-0.988646,-0.989187,-0.075758,-0.991707,0.047305,-0.472561,-0.498936,-0.897101,0.492456,NON_ULCER
-0.061728,-0.121212,0.196823,-0.979779,-0.990529,0.015152,-0.978646,-0.130947,-0.676287,-0.672451,-0.896571,0.779796,NON_ULCER
-0.08642,-0.060606,0.165512,-0.977069,-0.971905,-0.090909,-0.949964,-0.040948,-0.591423,-0.642246,-0.85235,0.561605,NON_ULCER
0.226337,0.333333,0.183878,-0.987014,-0.988964,-0.075758,-0.983317,-0.01973,-0.51002,-0.533609,-0.870226,0.45342,NON_ULCER
0.09465,0.181818,0.299633,-0.991237,-0.991751,-0.166667,-0.989731,-0.345086,-0.75515,-0.771456,-0.934848,0.566111,NON_ULCER
0.193416,0.363636,0.228884,-0.989054,-0.994272,-0.060606,-0.991869,0.264827,-0.458036,-0.502328,-0.9276,0.621859,NON_ULCER
0.028807,0.393939,0.285586,-0.96783,-0.979118,-0.227273,-0.97975,0.252195,-0.341943,-0.486149,-0.824375,0.727963,NON_ULCER
0.078189,0.424242,0.308992,-0.969606,-0.993195,-0.212121,-0.990155,0.27205,-0.412077,-0.526559,-0.914203,0.710644,NON_ULCER
0.168724,0.212121,0.233201,-0.997047,-0.990149,-0.045455,-0.988152,-0.00257,-0.547091,-0.56475,-0.910783,0.53442,NON_ULCER
0.037037,0.212121,0.349299,-0.991867,-0.996298,-0.242424,-0.993697,-0.264663,-0.718835,-0.771273,-0.95305,0.682809,NON_ULCER
0.251029,0.333333,0.248817,-0.994198,-0.995099,-0.045455,-0.986408,-0.051581,-0.566107,-0.559073,-0.919497,0.656223,NON_ULCER
0.135802,0.181818,0.259037,-0.9808,-0.990907,-0.151515,-0.978702,0.23444,-0.226247,-0.246689,-0.759793,0.594257,NON_ULCER
0.218107,0.272727,0.193732,-0.996218,-0.996673,-0.030303,-0.975116,0.031485,-0.612126,-0.605205,-0.9559,0.734041,NON_ULCER
0.053498,0.272727,0.459507,-0.98679,-0.978755,-0.30303,-0.986729,-0.112632,-0.511164,-0.598217,-0.856788,0.452796,NON_ULCER
0.283951,0.454545,0.238046,-0.97647,-0.988065,-0.045455,-0.98645,-0.083204,-0.622999,-0.623473,-0.91404,0.597734,NON_ULCER
0.09465,0.151515,0.38888,-0.9205,-0.951172,-0.045455,-0.973423,0.137682,-0.457208,-0.450885,-0.77038,0.62081,NON_ULCER
0.012346,0.212121,0.299925,-0.972847,-0.987549,-0.181818,-0.985798,0.145734,-0.533096,-0.622284,-0.891237,0.695327,NON_ULCER
-0.028807,0.151515,0.377149,-0.979634,-0.991572,-0.287879,-0.987096,-0.512223,-0.829335,-0.856813,-0.935948,0.631665,NON_ULCER
-0.012346,0.212121,0.267667,-0.978143,-0.991217,-0.151515,-0.992433,-0.248278,-0.708913,-0.768959,-0.924953,0.559627,NON_ULCER
0.127572,0.181818,-0.033283,-0.985205,-0.995321,0.121212,-0.993997,0.074824,-0.626972,-0.616649,-0.954597,0.563003,ULCER
0.069959,0.151515,0.061061,-0.993017,-0.99667,0.045455,-0.99159,-0.124164,-0.683626,-0.693917,-0.947756,0.517416,ULCER
-0.012346,0.212121,0.00199,-0.952566,-0.961847,-0.30303,-0.976382,-0.370719,-0.784468,-0.8237,-0.944662,0.225111,ULCER
0.020576,0.212121,0.128949,-0.992001,-0.984537,-0.106061,-0.990776,-0.02674,-0.600304,-0.664665,-0.935133,0.240555,ULCER
0.078189,0.393939,0.108383,-0.989741,-0.980915,-0.090909,-0.992111,0.038444,-0.475842,-0.568838,-0.882849,0.396187,ULCER
0.308642,0.090909,-0.055337,-0.988083,-0.98275,0.166667,-0.952363,-0.195074,-0.639007,-0.578785,-0.908502,0.234938,ULCER
0.09465,0.212121,-0.092686,-0.994871,-0.992368,0.090909,-0.986216,-0.041186,-0.617662,-0.614002,-0.934237,0.292933,ULCER
-0.102881,0.454545,0.182782,-0.788213,-0.877716,-0.287879,-0.992625,0.14591,-0.463632,-0.684643,-0.915262,0.236623,ULCER
0.037037,0.363636,0.073152,-0.989687,-0.991,-0.015152,-0.991505,0.167844,-0.491088,-0.581947,-0.936151,0.654383,ULCER
-0.300412,0.454545,0.101915,-0.957588,-0.958412,-0.454545,-0.994994,-0.239294,-0.703614,-0.873319,-0.946698,0.641931,ULCER
-0.09465,0.545455,0.050736,-0.845462,-0.880587,0,-0.991247,0.012723,-0.496299,-0.672168,-0.898119,0.155548,ULCER
-0.111111,0.545455,0.133715,-0.868234,-0.88393,-0.469697,-0.990686,0.013163,-0.47895,-0.733314,-0.906833,0.414651,ULCER
-0.26749,0.484848,0.121899,-0.953405,-0.968342,-0.560606,-0.994275,-0.20767,-0.691594,-0.872705,-0.944824,0.642457,ULCER
0.292181,0.090909,-0.028837,-0.996683,-0.997782,0.136364,-0.99212,0.060642,-0.637156,-0.559957,-0.961031,0.534649,ULCER
0.045267,0.121212,-0.054988,-0.993314,-0.997392,0.121212,-0.989956,-0.433261,-0.839893,-0.83197,-0.964207,0.421466,ULCER
0.390947,0.212121,-0.20478,-0.975704,-0.983293,0.242424,-0.979697,-0.360149,-0.764472,-0.690843,-0.933789,0.37398,ULCER
0.061728,0.393939,0.083177,-0.985936,-0.991266,-0.030303,-0.993487,0.195767,-0.46424,-0.569263,-0.926012,0.575492,ULCER
0.004115,0.424242,0.07438,-0.826999,-0.861991,-0.075758,-0.966161,-0.081919,-0.563089,-0.717691,-0.893925,0.062446,ULCER
0.127572,0.30303,0.021965,-0.993063,-0.994463,0.060606,-0.989735,-0.230573,-0.728364,-0.738318,-0.953416,0.479308,ULCER
-0.333333,0.393939,0.071283,-0.929481,-0.934765,-0.469697,-0.989659,-0.155823,-0.649678,-0.851386,-0.929677,0.667265,ULCER
0.020576,0.363636,0.018671,-0.964852,-0.976989,0.030303,-0.989966,0.165289,-0.493863,-0.60747,-0.931346,0.496114,ULCER
-0.144033,0.606061,0.203644,-0.969514,-0.975798,-0.424242,-0.996891,-0.079857,-0.613579,-0.802039,-0.953824,0.358513,ULCER
-0.152263,0.545455,0.16264,-0.969351,-0.984019,-0.424242,-0.993079,0.192508,-0.460729,-0.735268,-0.942463,0.573551,ULCER
0.053498,0.212121,-0.035207,-0.990192,-0.997469,0.106061,-0.996875,-0.261932,-0.789076,-0.789888,-0.965225,0.377184,ULCER
0.144033,0.272727,0.0116,-0.994332,-0.996278,0.060606,-0.996175,-0.591993,-0.894317,-0.89641,-0.97626,0.320113,ULCER
-0.127572,0.363636,0.116138,-0.909086,-0.94004,-0.136364,-0.992445,0.175772,-0.492012,-0.662452,-0.924709,0.475651,ULCER
0.218107,0.121212,-0.233534,-0.980872,-0.968169,0.287879,-0.945404,-0.117902,-0.581167,-0.50085,-0.805807,0.570246,ULCER
0.061728,0.393939,0.064686,-0.98355,-0.987683,-0.015152,-0.981449,0.214265,-0.467148,-0.578917,-0.932609,0.532457,ULCER
-0.193416,0.545455,0.098538,-0.56573,-0.699291,-0.060606,-0.99083,0.082487,-0.500387,-0.709264,-0.916076,0.36679,ULCER
-0.119342,0.545455,0.180174,-0.960192,-0.949335,-0.469697,-0.991827,0.195679,-0.455145,-0.714676,-0.936925,0.420382,ULCER
-0.440329,0.181818,-0.018459,-0.568861,-0.728129,-0.166667,-0.907394,-0.600428,-0.85044,-0.944165,-0.899137,0.217249,ULCER
-0.176955,0.545455,0.167551,-0.974068,-0.9833,-0.454545,-0.996545,0.15974,-0.462799,-0.736549,-0.930735,0.483059,ULCER
-0.300412,0.454545,0.101539,-0.901114,-0.932189,-0.484848,-0.988645,-0.346143,-0.785849,-0.913612,-0.961968,0.469618,ULCER
0.045267,0.181818,-0.026663,-0.989069,-0.996217,0.106061,-0.99616,0.177093,-0.628865,-0.633689,-0.964614,0.457818,ULCER
0.053498,0.424242,0.019576,-0.957747,-0.963871,-0.090909,-0.993198,0.079845,-0.541802,-0.643996,-0.932486,0.349667,ULCER
0.078189,0.030303,-0.192413,-0.9728,-0.961775,0.257576,-0.940199,-0.08005,-0.607287,-0.560653,-0.853449,0.41501,ULCER
0.061728,0.272727,0.015885,-0.981578,-0.976796,-0.030303,-0.993042,-0.003749,-0.606689,-0.680519,-0.939857,0.221844,ULCER
0.152263,0.242424,0.024737,-0.976141,-0.968181,0.030303,-0.971094,-0.558391,-0.810444,-0.809496,-0.877433,0.171918,ULCER
-0.176955,0.484848,0.161916,-0.776946,-0.847205,-0.136364,-0.993913,0.09896,-0.527933,-0.70586,-0.927926,0.344348,ULCER
0.226337,0.060606,-0.283291,-0.988679,-0.990658,0.227273,-0.945931,0.009603,-0.593835,-0.524484,-0.909072,0.330293,ULCER
-0.251029,0.515152,0.164652,-0.941582,-0.971737,-0.424242,-0.995297,0.062139,-0.542887,-0.78602,-0.938269,0.535599,ULCER
0.004115,0.30303,-0.039599,-0.975617,-0.991292,0.060606,-0.990032,0.2532,-0.482292,-0.585761,-0.931224,0.464784,ULCER
-0.176955,0.545455,0.158915,-0.967027,-0.976195,-0.424242,-0.996663,0.187311,-0.489295,-0.753299,-0.948611,0.324996,ULCER
-0.069959,0.424242,0.010715,-0.791645,-0.830091,0.045455,-0.986612,0.03263,-0.498695,-0.691626,-0.903575,0.139166,ULCER
